Game ID, Expected payoff of player1 from approx, Expected payoff of player1 real, epsilon player1, Expected payoff of player2 from approx, Expected payoff of player2 real, epsilon player2, player_1_strategy, player_2_strategy
11086, 0.458333, 0.803419, 0.345086, 0.441176, 0.33218, -0.108997, "[0.0, 0.0, 0.0, 0.0, 0.5, 0.5]", "[0.0, 0.5, 0.0, 0.5]"
11087, 0.458333, 0.604575, 0.146242, 0.441176, 0.557545, 0.116368, "[0.0, 0.0, 0.0, 0.0, 0.5, 0.5]", "[0.0, 0.5, 0.0, 0.5]"
11088, 0.458333, 0.794872, 0.336539, 0.441176, 0.313726, -0.127451, "[0.0, 0.0, 0.0, 0.0, 0.5, 0.5]", "[0.0, 0.5, 0.0, 0.5]"
11089, 0.458333, 0.64294, 0.184607, 0.441176, 0.324646, -0.11653, "[0.0, 0.0, 0.0, 0.0, 0.5, 0.5]", "[0.0, 0.5, 0.0, 0.5]"
11090, 0.458333, 0.746091, 0.287758, 0.441176, 0.311661, -0.129515, "[0.0, 0.0, 0.0, 0.0, 0.5, 0.5]", "[0.0, 0.5, 0.0, 0.5]"
11091, 0.458333, 0.646135, 0.187802, 0.441176, 0.433285, -0.007891, "[0.0, 0.0, 0.0, 0.0, 0.5, 0.5]", "[0.0, 0.5, 0.0, 0.5]"
11092, 0.458333, 0.60584, 0.147507, 0.441176, 0.311457, -0.129719, "[0.0, 0.0, 0.0, 0.0, 0.5, 0.5]", "[0.0, 0.5, 0.0, 0.5]"
11093, 0.735294, 1.0, 0.264706, 0.947368, 0.894737, -0.052632, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 1.0]"
11094, 0.735294, 1.0, 0.264706, 0.947368, 0.421053, -0.526316, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 1.0]"
11095, 0.735294, 0.717647, -0.017647, 0.947368, 0.389474, -0.557895, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 1.0]"
11096, 0.691177, 0.470588, -0.220589, 0.652778, 1.0, 0.347222, "[0.5, 0.5]", "[0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0]"
11097, 0.552632, 0.947368, 0.394737, 0.67647, 1.0, 0.32353, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.5, 0.0]"
11098, 0.552632, 0.894737, 0.342106, 0.67647, 0.764706, 0.088236, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.5, 0.0]"
11099, 0.552632, 0.593684, 0.041052, 0.67647, 0.915966, 0.239496, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.5, 0.0]"
11100, 0.6875, 0.9375, 0.25, 0.569445, 0.888889, 0.319444, "[0.0, 0.5, 0.5]", "[0.5, 0.0, 0.5, 0.0]"
11101, 0.6875, 0.9375, 0.25, 0.569445, 1.0, 0.430555, "[0.0, 0.5, 0.5]", "[0.5, 0.0, 0.5, 0.0]"
11102, 0.6875, 0.516203, -0.171297, 0.569445, 0.888889, 0.319444, "[0.0, 0.5, 0.5]", "[0.5, 0.0, 0.5, 0.0]"
11103, 0.611111, 1.0, 0.388889, 0.875, 0.944444, 0.069444, "[0.5, 0.0, 0.5, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.5]"
11104, 0.611111, 0.944444, 0.333333, 0.875, 0.722222, -0.152778, "[0.5, 0.0, 0.5, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.5]"
11105, 0.611111, 0.740741, 0.12963, 0.875, 0.855555, -0.019445, "[0.5, 0.0, 0.5, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.5]"
11106, 0.763158, 1.0, 0.236842, 0.708333, 0.722222, 0.013889, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.5, 0.0]"
11107, 0.763158, 0.947368, 0.18421, 0.708333, 1.0, 0.291667, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.5, 0.0]"
11108, 0.763158, 1.0, 0.236842, 0.708333, 0.944444, 0.236111, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.5, 0.0]"
11109, 0.763158, 0.853801, 0.090643, 0.708333, 0.686275, -0.022059, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.5, 0.0]"
11110, 0.763158, 0.912281, 0.149123, 0.708333, 0.598766, -0.109568, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.5, 0.0]"
11111, 0.763158, 0.815789, 0.052632, 0.708333, 0.543011, -0.165322, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.5, 0.0]"
11112, 0.763158, 0.809942, 0.046785, 0.708333, 0.489557, -0.218776, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.5, 0.0]"
11113, 0.666666, 0.765872, 0.099206, 0.407895, 0.418318, 0.010423, "[0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0]", "[0.5, 0.5, 0.0, 0.0, 0.0]"
11114, 0.472222, 0.944444, 0.472222, 0.527778, 0.833333, 0.305555, "[0.0, 0.5, 0.0, 0.5, 0.0, 0.0]", "[0.5, 0.0, 0.5]"
11115, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, "[1.0, 0.0]", "[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
11116, 0.916666, 0.888889, -0.027778, 0.75, 0.833333, 0.083333, "[0.0, 0.5, 0.5, 0.0]", "[1.0, 0.0, 0.0, 0.0, 0.0]"
11117, 0.710527, 0.947368, 0.236841, 0.68421, 0.947368, 0.263157, "[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5]"
11118, 0.868421, 0.894737, 0.026316, 0.722222, 0.666667, -0.055555, "[1.0, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.5, 0.0, 0.0]"
11119, 0.868421, 1.0, 0.131579, 0.722222, 0.944444, 0.222222, "[1.0, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.5, 0.0, 0.0]"
11120, 0.868421, 0.819549, -0.048872, 0.722222, 0.814815, 0.092593, "[1.0, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.5, 0.0, 0.0]"
11121, 0.868421, 0.736842, -0.131579, 0.605263, 1.0, 0.394737, "[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.5]"
11122, 0.447368, 0.947368, 0.5, 0.592106, 0.842105, 0.25, "[0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]"
11123, 0.75, 1.0, 0.25, 0.644737, 0.736842, 0.092105, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5]"
11124, 0.75, 1.0, 0.25, 0.644737, 0.789474, 0.144737, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5]"
11125, 0.75, 0.918129, 0.168129, 0.644737, 0.676114, 0.031377, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5]"
11126, 0.75, 0.868421, 0.118421, 0.644737, 0.6, -0.044737, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5]"
11127, 0.75, 0.657625, -0.092375, 0.644737, 0.520521, -0.124216, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5]"
11128, 0.75, 0.596705, -0.153295, 0.644737, 0.582945, -0.061792, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5]"
11129, 0.75, 0.393375, -0.356625, 0.644737, 0.54837, -0.096367, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5]"
11130, 0.75, 0.684103, -0.065897, 0.644737, 0.464509, -0.180228, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5]"
11131, 0.75, 0.396269, -0.353731, 0.644737, 0.507592, -0.137145, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5]"
11132, 0.5, 0.788889, 0.288889, 0.555556, 0.575488, 0.019932, "[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0]"
11133, 0.605263, 1.0, 0.394737, 0.81579, 0.631579, -0.18421, "[0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]", "[1.0, 0.0]"
11134, 0.605263, 1.0, 0.394737, 0.81579, 0.894737, 0.078948, "[0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]", "[1.0, 0.0]"
11135, 0.605263, 0.894737, 0.289474, 0.81579, 0.695907, -0.119883, "[0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]", "[1.0, 0.0]"
11136, 0.75, 0.659919, -0.090081, 0.618421, 0.789474, 0.171053, "[0.5, 0.0, 0.0, 0.5]", "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
11137, 0.818182, 0.245454, -0.572728, 0.625, 0.506411, -0.118589, "[1.0, 0.0]", "[0.5, 0.0, 0.0, 0.5]"
11138, 0.527778, 1.0, 0.472222, 0.361111, 0.222222, -0.138889, "[0.0, 0.0, 0.0, 0.5, 0.0, 0.5, 0.0]", "[0.5, 0.5]"
11139, 0.558824, 1.0, 0.441176, 0.680556, 0.722222, 0.041666, "[0.0, 0.5, 0.0, 0.0, 0.5]", "[0.5, 0.5, 0.0]"
11140, 0.81579, 0.894737, 0.078947, 0.631579, 1.0, 0.368421, "[0.0, 0.5, 0.5, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
11141, 0.81579, 0.614035, -0.201754, 0.631579, 0.628809, -0.00277, "[0.0, 0.5, 0.5, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
11142, 0.81579, 0.75, -0.06579, 0.631579, 0.6875, 0.055921, "[0.0, 0.5, 0.5, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
11143, 0.81579, 0.5, -0.31579, 0.631579, 0.647368, 0.015789, "[0.0, 0.5, 0.5, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
11144, 0.81579, 0.631776, -0.184013, 0.631579, 0.62309, -0.008489, "[0.0, 0.5, 0.5, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
11145, 0.81579, 0.590087, -0.225703, 0.631579, 0.617637, -0.013941, "[0.0, 0.5, 0.5, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
11146, 0.81579, 0.512078, -0.303711, 0.631579, 0.571996, -0.059583, "[0.0, 0.5, 0.5, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
11147, 0.722222, 1.0, 0.277778, 0.81579, 1.0, 0.184211, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
11148, 0.722222, 0.569554, -0.152668, 0.81579, 0.704453, -0.111336, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
11149, 0.722222, 0.430555, -0.291667, 0.81579, 0.575789, -0.24, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
11150, 0.722222, 0.460526, -0.261696, 0.81579, 0.694736, -0.121053, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
11151, 0.722222, 0.494331, -0.227891, 0.81579, 0.560643, -0.255147, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
11152, 0.722222, 0.522295, -0.199927, 0.81579, 0.62494, -0.19085, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
11153, 0.722222, 0.50935, -0.212872, 0.81579, 0.69649, -0.119299, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
11154, 0.541666, 0.944444, 0.402777, 0.776316, 1.0, 0.223684, "[0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.0, 0.5, 0.5]"
11155, 0.541666, 1.0, 0.458333, 0.776316, 1.0, 0.223684, "[0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.0, 0.5, 0.5]"
11156, 0.541666, 0.789474, 0.247807, 0.776316, 0.734072, -0.042244, "[0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.0, 0.5, 0.5]"
11157, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, "[1.0, 0.0, 0.0, 0.0]", "[0.0, 1.0, 0.0, 0.0, 0.0]"
11158, 0.631579, 0.631579, 0.0, 0.736842, 0.947368, 0.210526, "[0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]"
11159, 0.631579, 0.952153, 0.320574, 0.736842, 0.8, 0.063158, "[0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]"
11160, 0.631579, 0.915789, 0.28421, 0.736842, 0.855263, 0.118421, "[0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]"
11161, 0.631579, 0.885964, 0.254385, 0.736842, 0.831579, 0.094737, "[0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]"
11162, 0.631579, 0.666866, 0.035287, 0.736842, 0.660906, -0.075936, "[0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]"
11163, 0.631579, 0.684877, 0.053298, 0.736842, 0.767251, 0.030409, "[0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]"
11164, 0.631579, 0.693451, 0.061872, 0.736842, 0.799614, 0.062772, "[0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]"
11165, 0.592106, 0.684211, 0.092106, 0.592105, 0.947368, 0.355263, "[0.5, 0.5, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
11166, 0.861111, 1.0, 0.138889, 0.805556, 0.611111, -0.194445, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5]", "[0.0, 1.0]"
11167, 0.970588, 0.235294, -0.735294, 0.588236, 0.882353, 0.294118, "[0.5, 0.5]", "[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
11168, 0.473684, 0.894737, 0.421053, 0.868421, 0.947368, 0.078947, "[0.5, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5]"
11169, 0.473684, 0.789474, 0.31579, 0.868421, 0.947368, 0.078947, "[0.5, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5]"
11170, 0.473684, 0.894737, 0.421053, 0.868421, 0.947368, 0.078947, "[0.5, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5]"
11171, 0.5, 0.789474, 0.289474, 0.852941, 0.823529, -0.029412, "[0.0, 0.0, 0.5, 0.5, 0.0]", "[0.0, 0.0, 1.0, 0.0]"
11172, 0.5, 0.947368, 0.447368, 0.852941, 1.0, 0.147059, "[0.0, 0.0, 0.5, 0.5, 0.0]", "[0.0, 0.0, 1.0, 0.0]"
11173, 0.5, 0.881579, 0.381579, 0.852941, 0.781513, -0.071428, "[0.0, 0.0, 0.5, 0.5, 0.0]", "[0.0, 0.0, 1.0, 0.0]"
11174, 0.710527, 0.939849, 0.229323, 0.736842, 0.789474, 0.052632, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
11175, 0.828948, 0.658948, -0.17, 0.723684, 0.859649, 0.135965, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]"
11176, 0.763158, 0.859649, 0.096491, 0.81579, 0.909775, 0.093985, "[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0]"
11177, 0.763158, 0.749123, -0.014035, 0.81579, 0.587801, -0.227988, "[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0]"
11178, 0.763158, 0.616685, -0.146473, 0.81579, 0.545706, -0.270084, "[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0]"
11179, 1.0, 0.8125, -0.1875, 1.0, 0.875, -0.125, "[0.0, 1.0]", "[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
11180, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, "[0.0, 1.0]", "[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
11181, 1.0, 0.919643, -0.080357, 1.0, 0.90625, -0.09375, "[0.0, 1.0]", "[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
11182, 0.618421, 0.947368, 0.328947, 0.592105, 1.0, 0.407895, "[0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0]", "[0.5, 0.5, 0.0, 0.0]"
11183, 0.618421, 0.750877, 0.132456, 0.592105, 0.609907, 0.017802, "[0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0]", "[0.5, 0.5, 0.0, 0.0]"
11184, 0.618421, 0.727689, 0.109268, 0.592105, 0.6, 0.007895, "[0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0]", "[0.5, 0.5, 0.0, 0.0]"
11185, 0.605263, 0.789474, 0.184211, 0.847222, 1.0, 0.152778, "[0.5, 0.0, 0.5, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0]"
11186, 0.605263, 1.0, 0.394737, 0.847222, 0.944444, 0.097222, "[0.5, 0.0, 0.5, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0]"
11187, 0.605263, 0.753289, 0.148026, 0.847222, 0.896825, 0.049603, "[0.5, 0.0, 0.5, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0]"
11188, 0.631579, 0.789474, 0.157895, 0.558824, 0.941176, 0.382352, "[0.0, 1.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0]"
11189, 0.631579, 1.0, 0.368421, 0.558824, 0.882353, 0.32353, "[0.0, 1.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0]"
11190, 0.631579, 0.755639, 0.12406, 0.558824, 0.720588, 0.161765, "[0.0, 1.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0]"
11191, 0.447368, 0.578947, 0.131579, 0.5, 0.941176, 0.441176, "[0.0, 0.5, 0.0, 0.5]", "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
11192, 0.447368, 0.842105, 0.394737, 0.5, 0.941176, 0.441176, "[0.0, 0.5, 0.0, 0.5]", "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
11193, 0.447368, 0.947368, 0.5, 0.5, 0.941176, 0.441176, "[0.0, 0.5, 0.0, 0.5]", "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
11194, 0.447368, 0.684211, 0.236843, 0.5, 0.941176, 0.441176, "[0.0, 0.5, 0.0, 0.5]", "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
11195, 0.447368, 0.646617, 0.199248, 0.5, 0.886878, 0.386878, "[0.0, 0.5, 0.0, 0.5]", "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
11196, 0.447368, 0.436421, -0.010947, 0.5, 0.732198, 0.232198, "[0.0, 0.5, 0.0, 0.5]", "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
11197, 0.447368, 0.448209, 0.000841, 0.5, 0.69528, 0.19528, "[0.0, 0.5, 0.0, 0.5]", "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
11198, 0.486111, 1.0, 0.513889, 0.526316, 0.894737, 0.368421, "[0.5, 0.0, 0.0, 0.0, 0.0, 0.5]", "[0.0, 0.5, 0.0, 0.0, 0.5]"
11199, 0.486111, 0.710266, 0.224155, 0.526316, 0.575307, 0.048991, "[0.5, 0.0, 0.0, 0.0, 0.0, 0.5]", "[0.0, 0.5, 0.0, 0.0, 0.5]"
11200, 0.486111, 0.674075, 0.187963, 0.526316, 0.708521, 0.182205, "[0.5, 0.0, 0.0, 0.0, 0.0, 0.5]", "[0.0, 0.5, 0.0, 0.0, 0.5]"
11201, 0.447368, 1.0, 0.552632, 0.697368, 0.526316, -0.171053, "[0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]", "[0.5, 0.0, 0.0, 0.5]"
11202, 0.447368, 0.684211, 0.236843, 0.697368, 0.947368, 0.249999, "[0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]", "[0.5, 0.0, 0.0, 0.5]"
11203, 0.447368, 0.578511, 0.131143, 0.697368, 0.559341, -0.138028, "[0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]", "[0.5, 0.0, 0.0, 0.5]"
11204, 0.68421, 0.947368, 0.263157, 0.894737, 0.736842, -0.157895, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
11205, 0.68421, 0.831579, 0.147368, 0.894737, 0.513158, -0.381579, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
11206, 0.68421, 0.857895, 0.173684, 0.894737, 0.6, -0.294737, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
11207, 0.68421, 0.807018, 0.122808, 0.894737, 0.542899, -0.351838, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
11208, 0.68421, 0.678052, -0.006159, 0.894737, 0.568119, -0.326618, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
11209, 0.539474, 0.947368, 0.407894, 0.569444, 0.944444, 0.374999, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.5]"
11210, 0.539474, 0.649123, 0.109649, 0.569444, 0.722222, 0.152778, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.5]"
11211, 0.539474, 0.609731, 0.070258, 0.569444, 0.695766, 0.126322, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.5]"
11212, 0.529412, 0.941176, 0.411764, 0.618421, 1.0, 0.381579, "[0.5, 0.5]", "[0.5, 0.5, 0.0]"
11213, 0.652778, 0.777778, 0.125, 0.631579, 0.894737, 0.263158, "[0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5]"
11214, 0.652778, 0.880952, 0.228174, 0.631579, 0.913876, 0.282297, "[0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5]"
11215, 0.652778, 0.888889, 0.236111, 0.631579, 0.723684, 0.092105, "[0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5]"
11216, 0.5, 0.5625, 0.0625, 0.705882, 0.470588, -0.235294, "[0.5, 0.5]", "[0.0, 1.0, 0.0]"
11217, 0.5, 1.0, 0.5, 0.647059, 0.294118, -0.352941, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[1.0, 0.0]"
11218, 0.5, 0.5, 0.0, 0.6875, 1.0, 0.3125, "[1.0, 0.0]", "[0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5, 0.0]"
11219, 0.539474, 0.894737, 0.355263, 0.657895, 0.631579, -0.026316, "[0.0, 0.0, 0.5, 0.0, 0.5]", "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5]"
